id,status_group
15870,functional
54254,functional
44459,functional
53976,functional
27243,functional
72115,functional
57830,functional
34661,functional
11301,non functional
752,functional
13566,functional
8009,functional
23807,non functional
43824,functional
46427,functional
48957,functional
43721,functional
37729,functional
61771,functional
42365,functional
23027,functional
19100,functional
69871,functional
56280,functional
47963,functional
11867,functional
58063,functional
7465,functional
53603,functional
17532,functional
58614,functional
36357,functional
45805,functional
14034,functional
47789,non functional
16907,functional
18471,non functional
51608,functional
46387,functional
34495,functional
25024,functional
15997,functional
8590,functional
37704,functional
71242,functional
66191,functional
16818,functional
21723,functional
73697,functional
51555,functional
58004,functional
56352,functional
54127,functional
47689,functional
7494,functional
9215,non functional
70123,functional
7017,functional
41948,functional
13367,functional
56128,non functional
13364,functional
37281,functional
38955,functional
44964,functional
46851,functional
34457,functional
7565,functional
62245,functional
904,functional
34841,functional
39805,functional
25256,functional
22661,functional
44184,functional
46739,functional
48588,functional
35108,functional
28541,functional
25702,functional
216,non functional
51858,functional
51525,functional
13273,functional
4640,functional
15589,non functional
67738,functional
8663,non functional
50629,functional
70528,functional
16424,functional
16374,functional
63750,functional
35671,functional
1717,non functional
69405,functional
53562,functional
15810,functional
63417,functional
52281,functional
48363,functional
42668,functional
65699,non functional
24461,functional
1051,functional
1272,non functional
48418,functional
17133,non functional
13633,functional
60827,non functional
12657,functional
69153,functional
14035,functional
44137,functional
31093,functional
19757,functional
22366,functional
22443,functional
4844,functional
44626,functional
47616,functional
56174,functional
46900,functional
59905,functional
8544,non functional
35270,functional
60082,functional
39830,functional
66566,functional
17798,functional
45278,functional
22127,functional
68152,functional
899,functional
55433,functional
32859,functional
48230,functional
49451,functional
4371,functional
36252,functional
2459,functional
50494,functional
8542,functional
1290,functional
52658,non functional
18620,functional
20062,non functional
6046,non functional
65625,functional
60404,functional
49406,functional
4236,functional
58382,functional
26222,functional
3105,functional
33332,functional
62291,functional
59256,functional
1878,functional
62360,functional
71825,functional
26674,functional
52316,functional
14280,functional
61322,functional
53323,functional
20339,functional
38296,functional
16864,functional
69161,functional
48613,functional
30510,functional
30194,non functional
61052,functional
58656,functional
55757,non functional
54580,functional
63540,functional
21491,functional
65846,functional
23080,functional
26709,functional
43982,functional
41653,functional
19316,functional
12455,functional
63295,functional
11657,functional
73866,functional
9913,functional
4378,functional
8897,functional
34534,functional
15834,functional
9642,functional
9840,functional
11789,functional
8930,functional
23955,functional
40219,functional
27231,functional
51384,functional
14377,functional
28876,non functional
10215,functional
70796,functional
56815,functional
51927,functional
20645,functional
15216,functional
29019,functional
41382,functional
20971,functional
29080,functional
60401,functional
914,functional
31009,functional
71643,non functional
7315,functional
37788,functional
33466,functional
44619,functional
43358,functional
14720,functional
12512,functional
10346,functional
73475,functional
60069,functional
33071,functional
38551,functional
31723,functional
14718,functional
39359,functional
18069,functional
52066,functional
69831,functional
8835,functional
72757,functional
60696,functional
33680,functional
57671,functional
13503,functional
34837,functional
34824,functional
101,functional
2017,functional
73439,functional
17950,functional
71886,functional
61278,functional
57776,functional
44064,non functional
48502,functional
32759,functional
35259,functional
50215,functional
9425,functional
68556,functional
23610,functional
13392,functional
56579,functional
42434,functional
73364,functional
73643,functional
44405,functional
55176,functional
65551,functional
27421,functional
70590,functional
2087,functional
11170,functional
8698,functional
58471,functional
56082,functional
22623,functional
46580,functional
36648,functional
3269,functional
7922,functional
4293,non functional
22388,functional
12997,non functional
31426,functional
358,non functional
73197,functional
47948,functional
52255,functional
27601,non functional
44895,functional
68027,functional
42839,functional
44822,functional
33184,functional
27416,functional
35992,functional
12363,functional
41971,functional
69191,functional
33893,non functional
37347,functional
31833,functional
53772,functional
65296,functional
47336,functional
69564,functional
5055,functional
19694,functional
55640,functional
43303,functional
2811,functional
14735,functional
48047,functional
17852,functional
8479,non functional
15994,functional
6867,functional
4728,functional
64665,functional
64526,functional
67119,non functional
33700,functional
19744,functional
43653,functional
57344,functional
52700,functional
36768,functional
68255,functional
21152,functional
32023,functional
26494,functional
55396,functional
6656,functional
66629,functional
3741,functional
11818,non functional
45994,functional
31369,functional
21882,functional
42582,functional
15496,non functional
10915,functional
51489,functional
56936,functional
42375,functional
17997,functional
14638,functional
51427,functional
31390,functional
29313,functional
34474,functional
33339,functional
1252,non functional
73579,non functional
52228,non functional
70038,functional
25901,functional
26580,functional
66059,functional
19620,functional
74162,functional
71151,functional
45017,functional
57539,non functional
71252,functional
7869,functional
57316,functional
59757,functional
57731,functional
65541,functional
39307,functional
18990,functional
28749,non functional
33492,functional
68707,functional
